user_id,start_time_iso,end_time_iso,model,api_key_name,api_key,type,price,amount
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-19T00:00:00+08:00,2026-07-20T00:00:00+08:00,deepseek-v4-flash,AQ.,sk-90b34***********************ec3a,input_cache_hit_tokens,0.00000002,1152
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-19T00:00:00+08:00,2026-07-20T00:00:00+08:00,deepseek-v4-flash,AQ.,sk-90b34***********************ec3a,input_cache_miss_tokens,0.000001,1322
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-19T00:00:00+08:00,2026-07-20T00:00:00+08:00,deepseek-v4-flash,AQ.,sk-90b34***********************ec3a,request_count,,10
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-19T00:00:00+08:00,2026-07-20T00:00:00+08:00,deepseek-v4-flash,AQ.,sk-90b34***********************ec3a,output_tokens,0.000002,48545
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-20T00:00:00+08:00,2026-07-21T00:00:00+08:00,deepseek-v4-flash,777777,sk-3c383***********************e2b4,input_cache_hit_tokens,0.00000002,8832
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-20T00:00:00+08:00,2026-07-21T00:00:00+08:00,deepseek-v4-flash,777777,sk-3c383***********************e2b4,input_cache_miss_tokens,0.000001,7328
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-20T00:00:00+08:00,2026-07-21T00:00:00+08:00,deepseek-v4-flash,777777,sk-3c383***********************e2b4,request_count,,70
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-20T00:00:00+08:00,2026-07-21T00:00:00+08:00,deepseek-v4-flash,777777,sk-3c383***********************e2b4,output_tokens,0.000002,307004
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-22T00:00:00+08:00,2026-07-23T00:00:00+08:00,deepseek-v4-flash,777777,sk-3c383***********************e2b4,input_cache_hit_tokens,0.00000002,2560
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-22T00:00:00+08:00,2026-07-23T00:00:00+08:00,deepseek-v4-flash,777777,sk-3c383***********************e2b4,input_cache_miss_tokens,0.000001,2344
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-22T00:00:00+08:00,2026-07-23T00:00:00+08:00,deepseek-v4-flash,777777,sk-3c383***********************e2b4,request_count,,22
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-22T00:00:00+08:00,2026-07-23T00:00:00+08:00,deepseek-v4-flash,777777,sk-3c383***********************e2b4,output_tokens,0.000002,97645
cad905bb-cd80-4204-b667-ee5e51b5191f,2026-07-23T00:00:00+08:00,2026-07-24T00:00:00+08:00,deepseek-v4-flash,777777,sk-3c383***********************e2b4,input_cache_hit_tokens,0.00000002,2048
